"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model_unlimitedlocation_0722_allocation.nlogo"
"try07192225"
"07/22/2025 23:38:15:156 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","constant_a","reach_distance","constant_b","constant_c","[step]","total-exits","initial-total-pubs","initial-red-pubs","tick-exit","tick-exit-red","exit-rate","exit-rate-red","remaining-total-pubs","remaining-red-pubs"
"842","1.005","5","0.5","60","8","886","2955","2246","0","0","0","0","2955","2246"
"841","1.005","5","0.5","60","9","878","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","5","885","2955","2235","2","0","0.676818950930626","0","2953","2235"
"845","1.005","5","0.5","60","5","904","2955","2242","2","1","0.676818950930626","0.44603033006244425","2953","2241"
"846","1.005","5","0.5","60","5","873","2955","2252","7","3","2.3688663282571913","1.3321492007104796","2948","2249"
"847","1.005","5","0.5","60","5","854","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","5","877","2955","2240","4","1","1.353637901861252","0.4464285714285714","2951","2239"
"842","1.005","5","0.5","60","9","886","2955","2246","0","0","0","0","2955","2246"
"841","1.005","5","0.5","60","10","878","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","6","885","2955","2235","0","0","0","0","2955","2235"
"845","1.005","5","0.5","60","6","905","2955","2241","1","0","0.338409475465313","0","2954","2241"
"846","1.005","5","0.5","60","6","875","2955","2249","2","0","0.676818950930626","0","2953","2249"
"847","1.005","5","0.5","60","6","854","2955","2246","0","0","0","0","2955","2246"
"842","1.005","5","0.5","60","10","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","6","879","2955","2239","2","1","0.676818950930626","0.4466279589102278","2953","2238"
"841","1.005","5","0.5","60","11","878","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","7","885","2955","2235","0","0","0","0","2955","2235"
"845","1.005","5","0.5","60","7","906","2955","2241","1","0","0.338409475465313","0","2954","2241"
"846","1.005","5","0.5","60","7","876","2955","2249","1","0","0.338409475465313","0","2954","2249"
"842","1.005","5","0.5","60","11","886","2955","2246","0","0","0","0","2955","2246"
"847","1.005","5","0.5","60","7","854","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","7","879","2955","2238","0","0","0","0","2955","2238"
"841","1.005","5","0.5","60","12","878","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","8","907","2955","2241","1","0","0.338409475465313","0","2954","2241"
"843","1.005","5","0.5","60","8","885","2955","2235","0","0","0","0","2955","2235"
"846","1.005","5","0.5","60","8","877","2955","2249","1","0","0.338409475465313","0","2954","2249"
"847","1.005","5","0.5","60","8","854","2955","2246","0","0","0","0","2955","2246"
"842","1.005","5","0.5","60","12","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","8","879","2955","2238","0","0","0","0","2955","2238"
"841","1.005","5","0.5","60","13","878","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","9","907","2955","2241","0","0","0","0","2955","2241"
"843","1.005","5","0.5","60","9","885","2955","2235","0","0","0","0","2955","2235"
"846","1.005","5","0.5","60","9","877","2955","2249","0","0","0","0","2955","2249"
"847","1.005","5","0.5","60","9","854","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","9","879","2955","2238","0","0","0","0","2955","2238"
"842","1.005","5","0.5","60","13","886","2955","2246","0","0","0","0","2955","2246"
"841","1.005","5","0.5","60","14","878","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","10","885","2955","2235","0","0","0","0","2955","2235"
"845","1.005","5","0.5","60","10","907","2955","2241","0","0","0","0","2955","2241"
"846","1.005","5","0.5","60","10","877","2955","2249","0","0","0","0","2955","2249"
"847","1.005","5","0.5","60","10","854","2955","2246","0","0","0","0","2955","2246"
"841","1.005","5","0.5","60","15","878","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","10","879","2955","2238","0","0","0","0","2955","2238"
"842","1.005","5","0.5","60","14","886","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","11","907","2955","2241","0","0","0","0","2955","2241"
"843","1.005","5","0.5","60","11","885","2955","2235","0","0","0","0","2955","2235"
"846","1.005","5","0.5","60","11","877","2955","2249","0","0","0","0","2955","2249"
"847","1.005","5","0.5","60","11","854","2955","2246","0","0","0","0","2955","2246"
"841","1.005","5","0.5","60","16","878","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","12","907","2955","2241","0","0","0","0","2955","2241"
"844","1.005","5","0.5","60","11","879","2955","2238","0","0","0","0","2955","2238"
"842","1.005","5","0.5","60","15","886","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","12","885","2955","2235","0","0","0","0","2955","2235"
"846","1.005","5","0.5","60","12","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","17","878","2955","2246","0","0","0","0","2955","2246"
"847","1.005","5","0.5","60","12","854","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","13","907","2955","2241","0","0","0","0","2955","2241"
"844","1.005","5","0.5","60","12","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","13","885","2955","2235","0","0","0","0","2955","2235"
"842","1.005","5","0.5","60","16","886","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","13","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","18","878","2955","2246","0","0","0","0","2955","2246"
"847","1.005","5","0.5","60","13","854","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","14","907","2955","2241","0","0","0","0","2955","2241"
"844","1.005","5","0.5","60","13","879","2955","2238","0","0","0","0","2955","2238"
"842","1.005","5","0.5","60","17","886","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","14","885","2955","2235","0","0","0","0","2955","2235"
"846","1.005","5","0.5","60","14","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","19","878","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","15","907","2955","2241","0","0","0","0","2955","2241"
"847","1.005","5","0.5","60","14","854","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","14","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","15","885","2955","2235","0","0","0","0","2955","2235"
"842","1.005","5","0.5","60","18","886","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","15","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","20","878","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","16","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","19","886","2955","2246","0","0","0","0","2955","2246"
"847","1.005","5","0.5","60","15","854","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","16","885","2955","2235","0","0","0","0","2955","2235"
"844","1.005","5","0.5","60","15","879","2955","2238","0","0","0","0","2955","2238"
"846","1.005","5","0.5","60","16","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","21","878","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","17","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","20","886","2955","2246","0","0","0","0","2955","2246"
"847","1.005","5","0.5","60","16","854","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","17","885","2955","2235","0","0","0","0","2955","2235"
"844","1.005","5","0.5","60","16","879","2955","2238","0","0","0","0","2955","2238"
"846","1.005","5","0.5","60","17","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","22","878","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","18","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","21","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","17","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","18","885","2955","2235","0","0","0","0","2955","2235"
"847","1.005","5","0.5","60","17","854","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","18","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","23","878","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","19","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","22","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","18","879","2955","2238","0","0","0","0","2955","2238"
"847","1.005","5","0.5","60","18","854","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","19","885","2955","2235","0","0","0","0","2955","2235"
"841","1.005","5","0.5","60","24","878","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","19","877","2955","2249","0","0","0","0","2955","2249"
"845","1.005","5","0.5","60","20","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","23","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","19","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","20","885","2955","2235","0","0","0","0","2955","2235"
"847","1.005","5","0.5","60","19","854","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","20","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","25","879","2955","2246","1","1","0.338409475465313","0.44523597506678536","2954","2245"
"845","1.005","5","0.5","60","21","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","24","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","20","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","21","885","2955","2235","0","0","0","0","2955","2235"
"847","1.005","5","0.5","60","20","854","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","21","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","26","879","2955","2245","0","0","0","0","2955","2245"
"845","1.005","5","0.5","60","22","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","25","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","21","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","22","885","2955","2235","0","0","0","0","2955","2235"
"847","1.005","5","0.5","60","21","854","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","22","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","27","879","2955","2245","0","0","0","0","2955","2245"
"845","1.005","5","0.5","60","23","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","26","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","22","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","23","885","2955","2235","0","0","0","0","2955","2235"
"847","1.005","5","0.5","60","22","854","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","23","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","28","879","2955","2245","0","0","0","0","2955","2245"
"845","1.005","5","0.5","60","24","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","27","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","23","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","24","885","2955","2235","0","0","0","0","2955","2235"
"847","1.005","5","0.5","60","23","854","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","24","877","2955","2249","0","0","0","0","2955","2249"
"841","1.005","5","0.5","60","29","879","2955","2245","0","0","0","0","2955","2245"
"845","1.005","5","0.5","60","25","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","28","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","24","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","25","885","2955","2235","0","0","0","0","2955","2235"
"847","1.005","5","0.5","60","24","854","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","25","877","2955","2249","0","0","0","0","2955","2249"
"845","1.005","5","0.5","60","26","907","2955","2241","0","0","0","0","2955","2241"
"842","1.005","5","0.5","60","29","886","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","25","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","26","885","2955","2235","0","0","0","0","2955","2235"
"847","1.005","5","0.5","60","25","854","2955","2246","0","0","0","0","2955","2246"
"846","1.005","5","0.5","60","26","877","2955","2249","0","0","0","0","2955","2249"
"845","1.005","5","0.5","60","27","907","2955","2241","0","0","0","0","2955","2241"
"844","1.005","5","0.5","60","26","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","27","885","2955","2235","0","0","0","0","2955","2235"
"846","1.005","5","0.5","60","27","877","2955","2249","0","0","0","0","2955","2249"
"847","1.005","5","0.5","60","26","854","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","28","907","2955","2241","0","0","0","0","2955","2241"
"844","1.005","5","0.5","60","27","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","28","885","2955","2235","0","0","0","0","2955","2235"
"846","1.005","5","0.5","60","28","877","2955","2249","0","0","0","0","2955","2249"
"847","1.005","5","0.5","60","27","854","2955","2246","0","0","0","0","2955","2246"
"845","1.005","5","0.5","60","29","907","2955","2241","0","0","0","0","2955","2241"
"844","1.005","5","0.5","60","28","879","2955","2238","0","0","0","0","2955","2238"
"843","1.005","5","0.5","60","29","885","2955","2235","0","0","0","0","2955","2235"
"846","1.005","5","0.5","60","29","877","2955","2249","0","0","0","0","2955","2249"
"847","1.005","5","0.5","60","28","854","2955","2246","0","0","0","0","2955","2246"
"844","1.005","5","0.5","60","29","879","2955","2238","0","0","0","0","2955","2238"
"848","1.005","5","0.5","60","0","0","0","0","0","0","0","0","0","0"
"847","1.005","5","0.5","60","29","854","2955","2246","0","0","0","0","2955","2246"
"848","1.005","5","0.5","60","1","666","2955","2955","666","666","225.38071065989848","225.38071065989848","2289","2289"
"849","1.005","5","0.5","80","0","0","0","0","0","0","0","0","0","0"
"848","1.005","5","0.5","60","2","822","2955","2289","156","40","52.79187817258883","17.47487986020096","2799","2249"
"849","1.005","5","0.5","80","1","890","2955","2955","890","890","301.18443316412856","301.18443316412856","2065","2065"
"848","1.005","5","0.5","60","3","873","2955","2249","51","9","17.258883248730964","4.001778568252557","2904","2240"
"849","1.005","5","0.5","80","2","1256","2955","2065","366","99","123.85786802030458","47.941888619854716","2589","1966"
"848","1.005","5","0.5","60","4","888","2955","2240","15","0","5.076142131979695","0","2940","2240"
"849","1.005","5","0.5","80","3","1392","2955","1966","136","14","46.02368866328258","7.121057985757885","2819","1952"
"848","1.005","5","0.5","60","5","893","2955","2240","5","1","1.6920473773265652","0.4464285714285714","2950","2239"
"827","1.005","5","0.04","100","4","2054","2955","1671","135","15","45.68527918781726","8.976660682226212","2820","1656"
"850","1.005","5","0.5","80","0","0","0","0","0","0","0","0","0","0"
"852","1.005","5","0.5","80","0","0","0","0","0","0","0","0","0","0"
